assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,None,None,0,220693,0,0,0,0,0.0,0,0,4,-0.5,-1.5,0,Rayhaan,0.0,0,0,0.0,577,False,0.0,0,0,0,0,0,,None,45,0,0,0,220693.jpg,0.0,0,0,Tulloch,0.6,False,55,a,19,35,0.0,0,79258,54,43038,64,0.0,0.0,Tulloch,0
0,0,0,None,None,0,232423,0,0,0,0,0.0,0,0,2,-0.5,-1.5,0,Nathan,0.0,0,0,0.0,578,False,0.0,0,0,0,0,0,,None,40,0,0,0,232423.jpg,0.0,0,0,Ferguson,0.1,False,64,a,19,35,0.0,0,6419,4,3064,6,0.0,0.0,Ferguson,0
0,0,0,None,None,0,185431,0,0,-3,3,0.0,0,0,2,-0.5,-1.5,0,Ali,0.0,0,0,0.0,610,False,0.0,0,0,0,0,0,,None,42,0,0,0,185431.jpg,0.0,0,0,Gabr,0.1,False,16,a,19,35,0.0,0,6632,6,4465,7,0.0,0.0,Gabr,0
0,0,0,None,None,0,247286,0,0,0,0,0.0,0,0,2,-0.5,-1.5,0,Kyle,0.0,0,0,0.0,624,False,0.0,0,0,0,0,0,,None,40,0,0,0,247286.jpg,0.0,0,0,Jameson,0.0,False,56,a,19,35,0.0,0,3491,6,1322,4,0.0,0.0,Jameson,0
5,10,350,100,100,5,41464,0,0,0,0,398.1,3,0,3,4.8,5.3,0,Marko,5.8,41,9,188.9,340,False,571.8,0,0,0,0,1871,,2018-02-10T14:01:19Z,70,0,0,0,41464.jpg,4.5,1,0,Arnautovic,6.1,False,7,a,20,21,919.0,116,1377834,1094,1051613,1125,0.8,16.6,Arnautovic,3
0,1,276,100,100,4,60706,0,0,-4,4,0.0,0,0,1,-1.0,-0.5,0,Adrián,0.0,24,0,34.3,438,False,343.0,0,0,0,0,1350,,2017-10-20T19:01:16Z,41,0,0,0,60706.jpg,3.2,0,50,San Miguel del Castillo,1.9,False,13,a,20,21,0.0,48,259508,31,165396,458,0.0,11.7,Adrián,2
0,0,0,0,0,0,32259,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Darren,0.0,0,0,0.0,439,False,0.0,0,0,0,0,0,Transferred to Middlesbrough,2017-07-23T10:05:11Z,45,0,0,0,32259.jpg,0.0,0,0,Randolph,0.0,False,1,u,20,21,0.0,0,144,0,993,0,0.0,0.0,Randolph,0
2,3,156,0,0,3,38580,0,0,-3,3,57.8,0,0,2,0.0,0.0,0,Jose,0.0,11,0,33.4,440,False,186.8,0,0,0,0,688,Transferred to Dalian Yifang,2018-02-25T11:19:16Z,47,0,0,0,38580.jpg,4.3,0,0,Fonte,0.8,False,4,u,20,21,89.0,34,77178,0,153790,8,0.0,7.2,Fonte,0
0,3,198,0,0,3,8380,0,0,-2,2,25.5,0,0,2,0.0,0.0,0,James,0.0,19,1,44.4,441,False,346.0,0,0,0,0,1047,Hamstring injury - Expected back 29 Apr,2018-03-22T11:01:17Z,43,0,0,0,8380.jpg,2.9,0,0,Collins,0.2,False,19,i,20,21,72.0,35,31650,0,34552,33,0.0,8.1,Collins,3
0,3,264,0,0,5,48717,0,0,-2,2,48.8,0,0,2,0.0,0.0,0,Winston,0.0,27,0,43.6,442,False,322.4,0,0,0,0,1452,Knee injury - Unknown return date,2018-03-03T16:01:17Z,48,0,0,0,48717.jpg,2.5,0,0,Reid,0.6,False,2,i,20,21,64.0,42,22061,0,77478,7,0.0,8.8,Reid,5
7,10,523,100,100,8,55459,0,0,-1,1,543.9,0,0,2,2.0,2.5,0,Aaron,3.0,51,0,130.2,443,False,574.4,0,0,0,0,2622,,2018-04-16T19:01:19Z,49,0,0,0,55459.jpg,3.2,0,0,Cresswell,2.2,False,3,a,20,21,180.0,99,430413,471,308609,180,0.6,20.2,Cresswell,6
0,4,440,75,75,5,40669,0,0,-3,3,80.7,1,0,2,1.1,1.5,0,Angelo,2.5,51,1,79.4,444,False,595.0,0,0,0,0,2430,Knee injury - 75% chance of playing,2018-04-20T20:31:17Z,42,0,0,0,40669.jpg,2.3,0,0,Ogbonna,3.2,False,21,d,20,21,119.0,63,487441,52,356060,820,0.6,15.0,Ogbonna,3
0,0,41,0,0,0,113564,0,0,-3,3,37.6,0,0,2,0.0,0.0,0,Sam,0.0,7,0,14.5,445,False,71.0,0,0,0,0,246,Ankle injury - Unknown return date,2018-03-07T13:31:17Z,42,0,0,0,113564.jpg,1.0,0,0,Byram,0.1,False,22,i,20,21,36.0,5,3380,0,10666,2,0.0,1.2,Byram,1
3,2,295,100,100,4,105717,0,0,-3,3,261.5,1,0,2,2.5,3.0,0,Arthur,3.5,26,0,70.8,446,False,331.2,0,0,0,0,1583,,2018-01-27T16:31:18Z,42,0,0,0,105717.jpg,2.4,0,0,Masuaku,0.9,False,26,a,20,21,116.0,53,204786,530,164869,105,0.8,12.6,Masuaku,5
0,6,490,100,100,8,20658,0,0,-1,1,253.2,0,0,2,1.5,2.0,0,Pablo,2.5,53,0,85.7,447,False,557.8,0,0,0,0,2839,,2017-12-17T21:31:15Z,49,0,0,0,20658.jpg,2.4,0,0,Zabaleta,1.9,False,5,a,20,21,45.0,76,142041,37,222336,65,0.5,15.5,Zabaleta,8
0,0,0,0,0,0,18987,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Robert,0.0,0,0,0.0,448,False,0.0,0,0,0,0,0,Season-long loan to Aston Villa,2017-08-25T16:01:14Z,58,0,0,0,18987.jpg,0.0,0,0,Snodgrass,0.6,False,11,u,20,21,0.0,0,1846,0,233788,3,0.0,0.0,Snodgrass,0
0,5,369,100,100,5,18073,0,0,-2,2,270.7,0,0,3,0.5,1.0,0,Mark,1.5,36,3,79.7,450,False,421.2,0,0,0,0,1950,,2018-01-26T15:31:18Z,53,0,0,0,18073.jpg,2.8,0,0,Noble,0.2,False,16,a,20,21,104.0,66,22219,3,27020,13,0.3,12.5,Noble,5
3,2,310,100,100,5,55037,0,0,0,0,243.8,0,0,3,1.3,1.8,0,Cheikhou,2.3,47,2,91.4,451,False,399.8,0,0,0,0,2348,,2018-03-31T13:01:18Z,50,0,0,0,55037.jpg,2.6,0,0,Kouyaté,0.3,False,8,a,20,21,272.0,74,77604,16,66238,11,0.5,14.8,Kouyaté,5
0,6,267,0,0,5,59779,0,0,-3,3,131.8,1,0,3,0.0,0.0,0,Pedro,0.0,29,2,60.0,452,False,377.4,0,0,0,0,1558,Knee injury - Unknown return date,2018-01-27T16:31:18Z,42,0,0,0,59779.jpg,2.6,0,0,Obiang,0.7,False,14,i,20,21,88.0,53,226454,18,240352,30,0.0,12.6,Obiang,3
6,8,369,100,100,4,86934,0,0,-4,4,525.9,2,0,3,-0.7,-0.2,0,Manuel,0.3,36,3,137.7,453,False,438.0,0,0,0,0,1695,,2018-04-16T19:01:19Z,66,0,1,0,86934.jpg,3.6,0,0,Lanzini,0.7,False,10,a,20,21,412.0,79,238917,16,244103,21,0.0,12.0,Lanzini,4
2,1,188,0,0,7,57531,0,0,-1,1,256.3,0,0,3,0.0,0.0,0,Michail,0.3,23,3,94.6,454,False,296.6,0,0,0,0,1350,Hamstring injury - Unknown return date,2018-03-31T15:01:18Z,74,0,0,0,57531.jpg,3.0,0,0,Antonio,0.2,False,30,i,20,21,393.0,62,85836,0,90096,11,0.0,8.4,Antonio,1
0,0,0,0,0,0,44336,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Sofiane,0.0,0,0,0.0,455,False,0.0,0,0,0,0,0,Transferred to Galatasaray,2017-07-30T12:31:11Z,55,0,0,0,44336.jpg,0.0,0,0,Feghouli,0.0,False,7,u,20,21,0.0,0,92,0,1434,0,0.0,0.0,Feghouli,0
0,0,72,100,100,2,163526,0,0,-2,2,56.3,0,0,3,1.0,1.5,0,Edimilson,2.0,14,0,17.9,456,False,60.6,0,0,0,0,637,,2017-12-12T14:01:15Z,43,0,0,0,163526.jpg,1.7,0,0,Fernandes,0.2,False,31,a,20,21,62.0,17,8837,8,17632,5,0.5,4.0,Fernandes,1
1,6,98,100,100,3,40142,0,0,-3,3,109.7,1,0,4,1.0,1.5,0,Andy,2.0,12,3,56.4,457,False,139.4,0,0,0,0,699,,2018-04-16T19:01:19Z,57,0,0,0,40142.jpg,2.5,1,0,Carroll,0.2,False,9,a,20,21,326.0,33,106409,47,103672,10,0.4,5.8,Carroll,5
1,1,65,0,0,0,73889,0,0,0,0,25.1,0,0,4,0.0,0.0,0,Diafra,0.0,11,2,21.2,458,False,77.6,0,0,0,0,294,Transferred to Rennes,2018-01-02T23:01:18Z,55,0,0,0,73889.jpg,1.7,0,0,Sakho,0.1,False,15,u,20,21,110.0,24,28592,0,30652,2,0.0,4.4,Sakho,2
0,0,0,0,0,0,176296,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Ashley,0.0,0,0,0.0,459,False,0.0,0,0,0,0,0,Transferred to Middlesbrough,2017-08-02T08:01:11Z,45,0,0,0,176296.jpg,0.0,0,0,Fletcher,0.4,False,24,u,20,21,0.0,0,7346,0,36352,9,0.0,0.0,Fletcher,0
0,0,0,0,0,0,148179,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Enner,0.0,0,0,0.0,460,False,0.0,0,0,0,0,0,Transferred to Tigres,2017-07-14T09:13:26Z,50,0,0,0,148179.jpg,0.0,0,0,Valencia,0.0,False,None,u,20,21,0.0,0,836,0,2511,0,0.0,0.0,Valencia,0
1,3,323,100,100,4,15749,0,0,-3,3,10.0,1,0,1,2.0,2.5,0,Joe,3.0,35,0,36.8,479,False,358.4,0,0,0,0,1620,,2017-11-28T20:01:15Z,42,0,0,1,15749.jpg,3.2,0,50,Hart,5.7,False,25,a,20,21,0.0,58,190953,564,528816,123,0.7,13.8,Hart,0
2,14,306,100,100,6,43020,0,0,-3,3,289.7,2,0,4,1.0,1.5,0,Javier,2.0,33,8,109.5,487,False,366.2,0,0,0,0,1483,,2018-04-01T08:01:20Z,67,0,0,0,43020.jpg,3.5,0,0,Hernández Balcázar,7.5,False,17,a,20,21,451.0,91,1266219,93,1938679,206,0.3,13.6,Chicharito,3
0,0,189,100,100,1,204480,0,0,-1,1,21.6,0,0,2,1.5,2.0,0,Declan,2.5,20,0,26.9,510,False,230.2,0,0,0,0,971,,2018-01-20T14:01:19Z,44,0,0,0,204480.jpg,1.3,0,0,Rice,0.1,False,41,a,20,21,17.0,27,5442,17,3714,4,0.6,6.1,Rice,1
0,0,0,None,None,0,198501,0,0,0,0,0.0,0,0,3,-1.0,-0.5,0,Sead,0.0,0,0,0.0,526,False,0.0,0,0,0,0,0,,None,50,0,0,0,198501.jpg,0.0,0,0,Haksabanovic,0.0,False,23,a,20,21,0.0,0,814,1,725,0,0.0,0.0,Haksabanovic,0
0,0,0,0,0,0,178867,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Antonio,0.0,0,0,0.0,567,False,0.0,0,0,0,0,0,Season-long loan to Valladolid,2018-02-03T07:53:56Z,50,0,0,0,178867.jpg,0.0,0,0,Martinez Lopez,0.0,False,29,u,20,21,0.0,0,5058,0,5098,0,0.0,0.0,Martínez,0
0,0,0,None,None,0,216058,0,0,-1,1,0.0,0,0,3,-1.0,-0.5,0,Domingos,0.0,0,0,0.0,568,False,0.0,0,0,0,0,0,,None,44,0,0,0,216058.jpg,0.0,0,0,Quina,0.0,False,36,a,20,21,0.0,0,2160,3,1358,2,0.0,0.0,Quina,0
0,0,0,None,None,0,222018,0,0,-1,1,0.0,0,0,3,-1.0,-0.5,0,Ben,0.0,0,0,0.0,573,False,0.0,0,0,0,0,0,,None,44,0,0,0,222018.jpg,0.0,0,0,Johnson,0.0,False,53,a,20,21,0.0,0,1228,3,825,2,0.0,0.0,Johnson,0
0,0,0,None,None,0,232398,0,0,0,0,0.0,0,0,1,-1.0,-0.5,0,Nathan,0.0,0,0,0.0,574,False,0.0,0,0,0,0,0,,None,40,0,0,0,232398.jpg,0.0,0,0,Trott,0.2,False,34,a,20,21,0.0,0,12326,11,4309,5,0.0,0.0,Trott,0
0,0,0,0,0,0,156660,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Moses,0.0,0,0,0.0,580,False,0.0,0,0,0,0,0,Season-long loan to Plymouth,2018-02-01T10:38:12Z,45,0,0,0,156660.jpg,0.0,0,0,Makasi,0.0,False,46,u,20,21,0.0,0,520,0,422,0,0.0,0.0,Makasi,0
0,0,0,0,0,0,156658,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Reece,0.0,0,0,0.0,596,False,0.0,0,0,0,0,0,Season-long loan to Bolton,2018-02-01T09:31:18Z,40,0,0,0,156658.jpg,0.0,0,0,Burke,0.0,False,32,u,20,21,0.0,0,2915,0,1923,1,0.0,0.0,Burke,0
0,0,7,None,None,0,172567,0,0,0,0,0.6,0,0,3,-0.5,0.0,0,Josh,0.5,0,0,0.8,597,False,7.2,0,0,0,0,6,,None,45,0,0,0,172567.jpg,1.0,0,0,Cullen,0.0,False,33,a,20,21,0.0,2,774,0,473,0,0.1,0.4,Cullen,0
1,2,108,None,None,2,109788,0,0,-5,5,179.9,1,0,3,2.5,3.0,0,João Mário,3.5,12,1,41.0,608,False,108.8,0,0,0,0,667,,None,60,0,0,0,109788.jpg,3.5,0,0,Naval Costa Eduardo,0.1,False,18,a,20,21,123.0,28,21164,15,14307,33,0.6,4.7,João Mário,0
0,0,2,0,0,0,173792,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Reece,0.0,0,0,0.3,611,False,3.0,0,0,0,0,4,Season-long loan to Borussia Monchengladbach,2018-01-31T17:01:18Z,45,0,0,0,173792.jpg,1.0,0,0,Oxford,0.0,False,35,u,20,21,0.0,1,22,0,12,0,0.0,0.2,Oxford,0
0,0,4,None,None,0,167522,0,0,-5,5,0.4,0,0,4,-0.7,-0.2,0,Jordan,0.3,0,0,0.0,622,False,0.0,0,0,0,0,22,,None,50,0,0,0,167522.jpg,1.0,0,0,Hugill,0.0,False,12,a,20,21,0.0,3,1866,0,1424,2,0.1,0.6,Hugill,0
0,0,22,100,100,0,14075,0,0,-3,3,2.9,0,0,2,-0.7,-0.2,0,Patrice,0.3,6,0,3.7,626,False,33.4,0,0,0,0,161,,2018-03-03T14:01:16Z,42,0,0,0,14075.jpg,0.3,0,0,Evra,0.2,False,27,a,20,21,0.0,1,16809,16,9657,21,0.1,0.2,Evra,0
0,0,0,None,None,0,195859,0,0,0,0,0.0,0,0,3,-1.0,-0.5,0,Marcus,0.0,0,0,0.0,631,False,0.0,0,0,0,0,0,,None,45,0,0,0,195859.jpg,0.0,0,0,Browne,0.0,False,43,a,20,21,0.0,0,311,0,158,1,0.0,0.0,Browne,0
0,0,0,None,None,0,179829,0,0,0,0,0.0,0,0,2,-1.0,-0.5,0,Josh,0.0,0,0,0.0,635,False,0.0,0,0,0,0,0,,None,40,0,0,0,179829.jpg,0.0,0,0,Pask,0.0,False,39,a,20,21,0.0,0,1267,17,328,5,0.0,0.0,Pask,0
0,0,0,None,None,0,179830,0,0,0,0,0.0,0,0,3,-1.0,-0.5,0,Grady,0.0,0,0,0.0,636,False,0.0,0,0,0,0,0,,None,45,0,0,0,179830.jpg,0.0,0,0,Diangana,0.0,False,45,a,20,21,0.0,0,206,2,61,0,0.0,0.0,Diangana,0
